Participant,1st Second,2nd Second
111,2.3205591,2.3205708,2.320576,2.3206055,2.3205872,2.3206303,2.3206639,2.3205975,2.3205725,2.313855,2.2600966,2.2198067,2.1580942,2.158083,2.1489024,2.1457079,2.116786,2.1146658,2.1147507,2.1146283,2.1146724,2.1145663,2.1144786,2.1036497,2.0987244,2.0991734,2.0994084,2.0993716,2.0992372,2.0991917,2.0990613,2.0991626,2.0991489,2.0991316,2.099778,2.1000224,2.1000429,2.1000194,2.1001137,2.1154579,2.1363992,2.1367424,2.1405727,2.3059026,2.3256709,2.3255881,2.3256093,2.325555,2.3255995,2.3255867,2.3255914,2.3256406,2.3255753,2.3256453,2.325625,2.3255817,2.3301881,2.3638992,2.3692192,2.3689247,2.3688457,2.3688524,2.368857,2.3686115,2.3685916,2.3684956,2.3678691,2.3669206,2.3669148,2.3669373,2.3668025,2.3668176,2.3668312,2.3668451,2.3668524,2.3668668,2.3664693,2.3659375,2.366037,2.3659335,2.3658847,2.3657698,2.3657385,2.365732,2.3658029,2.3658441,2.3659151,2.3659595,2.3659041,2.3659721,2.4812083,2.6133551,2.307411,2.2453265,2.2455096,2.2418309,2.241967,2.2420415,2.2420149,2.2419839,2.2420155,2.2420903,2.2419958,2.2419626,2.2420404,2.242103,2.2421559,2.2420184,2.2420645,2.2420564,2.2419345,2.2420084,2.2419572,2.2419434,2.242076
112,2.1846829,2.1846266,2.1846504,2.1846426,2.184612,2.1973508,2.226279,2.3785217,2.6432149,2.8160205,2.988941,3.0315733,3.0315744,3.0314957,3.0314116,3.0314706,3.0512498,3.0521196,3.0522208,3.0521516,3.052114,3.0521802,3.0521841,3.0521669,3.0519806,3.05203,3.0520949,3.0521597,3.0521834,3.1079832,3.1182243,3.1182394,3.1183496,3.118304,3.1183546,3.1183813,3.1184213,3.1183609,3.1184329,3.1182565,3.1182727,3.1183458,3.1183426,3.1183408,3.1182758,3.1183441,3.1182242,3.118194,3.1182431,3.1182455,3.1182948,3.1182973,3.1182684,3.1182307,3.1182765,3.1182204,3.1182925,3.118282,3.1183749,3.1183176,3.1182785,3.1181238,3.1181026,3.1180968,3.1180664,3.1181322,3.1172823,3.1163229,3.1163631,3.1160245,3.1159959,3.1158919,3.1160916,3.1159175,3.1159396,3.1158145,3.1156911,3.1156726,3.1153223,3.1144591,3.1087198,3.10668,3.1069972,3.1070952,3.1071529,3.1071962,3.1072043,3.1071227,3.1070535,3.1071011,3.1070871,3.1072102,3.1072408,3.1072183,3.1072173,3.1073177,3.107364,3.107274,3.1072437,3.1072037,3.1070972,3.1070856,3.1071706,3.1070711,3.1071132,3.1069594,3.1070618,3.1069553,3.1007812,2.8158701,2.3681732,2.2643637,2.5179958,2.5378355,2.5377635,2.5376663
113,2.3465283,2.3477368,2.3481725,2.3481737,2.3483797,2.3483507,2.3483298,2.3483017,2.3483127,2.3483176,2.3483321,2.3483763,2.3483749,2.3485626,2.9926883,4.066214,4.1285855,4.1284814,4.1283279,4.1277913,4.1277855,4.1277783,4.1278174,4.1277565,4.1277057,4.1276984,4.1276733,4.12761,4.1276253,4.1278293,4.1278348,4.1281636,4.1285313,4.1281642,4.1283525,4.1284933,4.1286365,4.1285828,4.1285568,4.1285417,4.1284583,4.1285368,4.1284084,4.1282948,4.1284119,4.1284677,4.1283394,4.1283463,4.1283278,4.1283284,4.1283435,4.1282903,4.128246,4.1281656,4.1282448,4.1283015,4.1282951,4.1281915,4.1282188,4.1281166,4.1280884,4.1281717,4.1283694,4.1284615,4.1285136,4.1289055,4.1288316,4.1288783,4.1288878,4.1289928,4.1290179,4.1288585,4.1289619,4.128907,4.1289372,4.1288924,4.1287857,4.1286,4.1284923,4.1286037,4.128465,4.1285597,4.1285699,4.1285588,4.1285837,4.1285188,4.1284872,4.1285808,4.1285687,4.1286464,4.1287068,4.128781,4.1287968,4.1287375,4.1288643,4.1288206,4.1288416,4.1304121,4.5029558,4.6357129,4.6354066,4.6356987,4.6358328,4.6358737,4.6357462,4.6357086,4.635726,4.6357077,4.6356752,4.6357593,4.6357079,4.6356262,4.6355876,4.6355772,4.6355968,4.635648
114,2.4474359,2.4473108,2.4474199,2.4475021,2.4473512,2.4473801,2.4474232,2.4473859,2.4474388,2.4473637,2.5624908,2.7959322,2.8013203,2.8012325,2.8011517,2.8012492,2.7982022,2.786187,2.7738499,2.7749536,2.7888303,2.7929474,2.8433157,2.8536531,2.8627754,2.8834447,2.9130496,3.0155666,3.1233966,3.1637947,3.2502524,3.250428,3.2505212,3.2505916,3.250686,3.2507524,3.2505794,3.256908,3.2635439,3.2635295,3.2636375,3.2637355,3.2636607,3.3367496,3.3987373,3.3987259,3.3983841,3.3985048,3.3983246,3.3984192,3.3977193,3.396869,3.3968539,3.3832874,3.3576176,3.358802,3.3843587,3.4376996,3.4446829,3.4626537,3.4621474,3.4733182,3.4984712,3.4981346,3.4978555,3.4978003,3.4978111,3.4979478,3.4979712,3.5093762,3.5247223,3.5242186,3.5239798,3.5238091,3.5238634,3.523756,3.5108783,3.5103114,3.4624118,3.4556006,3.3939679,3.2136548,3.0339801,2.6561734,2.4040152,2.4040358,2.4039687,2.4039896,2.4040007,2.4040552,2.4076494,2.4243124,2.6227795,2.7543739,2.8195447,3.0039023,3.2262444,3.2298331,3.4926382,3.5557683,3.5553778,3.555024,3.5517883,3.4459474,3.2703871,3.1864482,3.1246127,3.0058031,2.9788837,2.9742296,2.9671077,2.9671017,2.9669334,2.9669884,2.9670631,2.9669817
115,2.3164532,2.3164598,2.3164973,2.3164249,2.3288857,2.3699402,2.5689813,2.8838402,2.9766515,2.908412,2.9065787,2.9064915,2.9065843,2.9065477,2.925098,2.9818602,3.0049243,3.032175,3.0301399,3.0274841,3.0279619,3.0281651,3.0281903,3.0280766,3.028772,3.0294618,3.049624,3.1576651,3.1683647,3.1683986,3.1684663,3.1684055,3.1684888,3.1682945,3.1684402,3.1684692,3.1685161,3.1684903,3.1685205,3.1684326,3.1684174,3.1684787,3.1710284,3.1714195,3.1718184,3.1720868,3.1720125,3.1784288,3.1808667,3.18091,3.180778,3.1808315,3.1807413,3.1807979,3.1807654,3.1808061,3.1807883,3.1809003,3.1808215,3.180715,3.1807555,3.1808186,3.1807584,3.1808817,3.1807889,3.180871,3.1808275,3.1808511,3.1805388,3.1808789,3.1808673,3.1807629,3.1808282,3.1808731,3.1808078,3.1807768,3.1807114,3.1807748,3.1808049,3.1808228,3.18091,3.1808841,3.1808395,3.1808913,3.1809242,3.1809941,3.1809262,3.1808987,3.1809064,3.1809528,3.1808846,3.1809084,3.18095,3.180909,3.1808658,3.180975,3.1809996,3.1809233,3.1809511,3.1809991,3.1810014,3.1810614,3.1809962,3.1810245,3.1809476,3.1808748,3.1810175,3.1809216,3.1808797,3.1809218,3.1807939,3.1807811,3.1807901,3.1808386,3.1807875
116,2.4463774,2.446405,2.4464622,2.4464883,2.446539,2.4465527,2.4465681,2.4466008,2.4465602,2.4465062,2.4465303,2.446644,2.4466139,2.4465242,2.4738667,2.5899248,2.5931268,2.5928682,2.5928697,2.5928584,2.592934,2.592822,2.5927122,2.5922141,2.5917799,2.5916876,2.5924425,2.6161594,2.6897655,2.7233167,2.7228755,2.7227095,2.722733,2.7227505,2.7227789,2.7228194,2.7228653,2.7228348,2.7228104,2.722782,2.7227351,2.7227583,2.7228409,2.7228255,2.7228986,2.7228094,2.7227992,2.7227623,2.7791574,2.8288179,2.8278732,2.8274493,2.8273624,2.8273123,2.8273109,2.8272844,2.8273949,2.8273804,2.8273595,2.827375,2.8273969,2.8841238,3.0210948,2.9902325,2.9902823,2.9902177,2.9902736,2.990114,2.9745695,2.9711296,2.9725513,2.9725119,2.9725114,2.9724176,2.9724881,2.9725298,2.972562,2.9725696,2.9726657,2.9726291,2.9726099,2.9726389,2.9724873,2.9724435,2.9723965,2.9724445,2.9724571,2.9724884,2.972496,2.972581,2.9725098,2.9725388,2.9725868,2.9725677,2.9725557,2.9725237,3.009081,3.0126566,3.0121385,3.0121004,3.0120782,3.0120818,3.0121629,3.0121681,3.0122131,3.0121205,3.0121082,3.012142,3.0121255,3.0120636,3.0121733,3.0122729,3.0122116,3.0122038,3.0121349
117,2.35687,2.3569556,2.3569327,2.3568883,2.3570317,2.3569434,2.3570251,2.3569775,2.3569833,2.3569136,2.3569728,2.3569125,2.3569113,2.3568817,2.3569443,2.3568852,2.3569588,2.3569272,2.3569215,2.356895,2.3569536,2.3569075,2.3569595,2.3569124,2.3569867,2.3569084,2.3568864,2.3569392,2.3569963,2.3569484,2.3569951,2.3569676,2.3570183,2.3569037,2.3569008,2.3569339,2.3569112,2.3569392,2.3568527,2.3568111,2.3569603,2.3569873,2.3569086,2.357016,2.3569395,2.3568416,2.3568619,2.3568571,2.3568993,2.3569325,2.3568605,2.3568912,2.3569093,2.3568761,2.3568399,2.3568784,2.3568622,2.3567706,2.3568866,2.3567662,2.3569716,2.3569276,2.3570718,2.3569452,2.3569441,2.3569362,2.35701,2.3569722,2.3568997,2.3569484,2.3569955,2.3569086,2.3569075,2.3568756,2.3570261,2.3569736,2.3568974,2.3568652,2.3568713,2.3570232,2.3570522,2.3569894,2.3569221,2.3568587,2.3569656,2.3569839,2.3569174,2.3569154,2.3569548,2.3570554,2.3570338,2.3570645,2.3570491,2.3570389,2.3570282,2.3570332,2.3568716,2.3569817,2.3570195,2.3569218,2.3569839,2.3569765,2.3570279,2.3569492,2.3570573,2.3568903,2.3569875,2.3570079,2.3569955,2.3569556,2.357025,2.3568852,2.3568782,2.3569856,2.3568306
118,2.3701894,2.3701633,2.3700925,2.3697296,2.3645538,2.3638649,2.3638625,2.3638135,2.3637798,2.3638649,2.3659035,2.6288446,2.6771596,2.676396,2.676497,2.676335,2.6763496,2.6763982,2.6762825,2.6761473,2.6762093,2.6763718,2.6765343,2.6764153999999998,2.6763148,2.6764034,2.6762895,2.6764062,2.5406425,2.346555,2.3445277,2.3444479,2.3443988,2.3444891,2.3445015,2.3444237,2.3442429,2.3444821,2.3444327,2.3444812,2.3444975,2.3445206,2.3445056,2.3444934,2.3444676,2.3444327,2.3445221,2.3444777,2.3446309,2.3444885,2.3446165,2.3443718,2.3444984,2.3445677,2.3445369,2.344502,2.3445334,2.3444591,2.3445624,2.344514,2.3445276,2.3445818,2.34453,2.3446353,2.344612,2.3446381,2.344482,2.344543,2.3445575,2.3446988,2.344534,2.344543,2.3445702,2.3500204,2.6663115,2.6947699,2.694738,2.6906392,2.6905838,2.6904433,2.6905159,2.6904942,2.6906635,2.6906013,2.6905515,2.6905609,2.6905209,2.6906091,2.6906232,2.6906595,2.6675327,2.6596602,2.6595912,2.6596199,2.6597073,2.659756,2.6596199,2.6596918,2.6598759,2.6598969,2.6597769,2.6598703,2.6598418,2.6597189,2.6595776,2.6597697,2.6598708,2.6596538,2.659709,2.6596399,2.6596194,2.6597104,2.6596321,2.6595361,2.6597134
119,2.3035233,2.3036121,2.3037248,2.3036833,2.3037634,2.3037413,2.3037563,2.3037418,2.3036121,2.3037428,2.3034875,2.3035844,2.3036646,2.3037134,2.303638,2.3036533,2.3037119,2.3037494,2.3037079,2.3036577,2.3037109,2.3038298,2.3037282,2.3036618,2.303654,2.3036333,2.3037415,2.3037196,2.3037923,2.3036725,2.30384,2.3037526,2.303694,2.3037207,2.3037325,2.303636,2.3036697,2.3035146,2.303781,2.30369,2.3037352,2.3038116,2.3052802,2.3652426,2.5976372,2.6240392,2.623918,2.6239189,2.6239073,2.6238019,2.6230203,2.6209186,2.6207065,2.6207565,2.6206465,2.6204337,2.6205891,2.6206291,2.619476,2.6196141,2.6194736,2.6195595,2.6212701,2.6213484,2.6212604,2.6211148,2.6210089,2.6208507,2.6209062,2.62092,2.6209097,2.6211774,2.6214175,2.6214578,2.6212308,2.621084,2.6211244,2.6211087,2.6208287,2.6207149,2.6217876,2.6226688,2.6225127,2.6260213,2.6387032,2.6816957,2.6931984,2.6929443,2.6929834,2.6929906,2.6929373,2.6929012,2.6929575,2.692907,2.6929102,2.6928798,2.6927742,2.692648,2.6926422,2.6926558,2.6924489,2.6925156,2.6924619,2.6904005,2.690578,2.6904617,2.6904628,2.6905525,2.6905611,2.6904933,2.6904971,2.6904784,2.690658,2.6904152,2.6904562,2.6906821
120,2.2785585,2.2785631,2.2785535,2.2786052,2.2785809,2.2784357,2.278629,2.2785814,2.2785759,2.2785716,2.2786003,2.2786781,2.2785968,2.2785762,2.2786237,2.2785503,2.2785155,2.2785434,2.2785512,2.2785989,2.2785107,2.2785535,2.2784665,2.2784584,2.2785281,2.2784602,2.2784518,2.2785361,2.2786298,2.278533,2.2784311,2.2783345,2.2784454,2.2784474,2.2784628,2.2784889,2.2784969,2.2785352,2.2784209,2.2785127,2.2786308,2.2784329,2.278519,2.278416,2.2784146,2.2784441,2.2785579,2.2785628,2.2785123,2.2785626,2.2785788,2.2785748,2.2785626,2.2785342,2.2785538,2.2784944,2.2784984,2.2785466,2.2785809,2.2784621,2.2784743,2.2784944,2.2784904,2.2785954,2.2784636,2.2785536,2.2785005,2.2835904,2.9806752,3.3038853,3.3642343,3.3674947,3.367437,3.3674594,3.3674539,3.3672086,3.3672993,3.3673097,3.3673326,3.3672935,3.3673076,3.3674196,3.3673991,3.3673959,3.367332,3.3675111,3.3675017,3.3674429,3.3676167,3.367372,3.3674538,3.367433,3.3673357,3.4951544,4.5012393,4.8075163,4.9269237,4.9267609,4.9268976,4.9269611,4.9268752,4.926864,4.9269838,4.9268692,4.9266878,4.9268013,4.9267714,4.9268443,4.9270015,4.9269351,4.9269029,4.9269308,4.9268947,4.9271283,4.9270219,4.9269493
121,2.4268718,2.4268336,2.4268315,2.4269357,2.4268851,2.4269876,2.42765,2.7783409,2.9226338,2.9222862,2.922032,2.9219734,2.9217905,2.9218576,2.9218994,2.9219272,2.9218607,2.9218156,2.9218018,2.921841,2.9217975,2.9219894,2.9836557,3.3480769,3.3845839,3.3950185,3.3950435,3.3951424,3.3952254,3.3952788,3.3953934,3.3953773,3.3953806,3.3953981,3.3953201,3.3953064,3.3952299,3.3954611,3.4098561,3.534008,3.6320752,3.6435135,3.6435669,3.6436008,3.6436357,3.6436223,3.6436069,3.6437077,3.6437238,3.6436848,3.6436885,3.6436269,3.6436171,3.6436623,3.6436307,3.6435104,3.643502,3.6435393,3.6940216,3.7906992,3.7926082,3.792692,3.7926035,3.7926324,3.7925917,3.7926212,3.7925861,3.7926129,3.7927101,3.7926006,3.7925858,3.7925102,3.7924071,3.7924992,3.792478,3.7925439,3.7924681,3.7924469,3.7924413,3.7924907,3.7924577,3.7924434,3.7923833,3.7924185,3.7925534,3.7925757,3.7925229,3.7925424,3.7924934,3.7925075,3.7925063,3.7925636,3.792438,3.802025,3.9878343,4.2394479,4.267845,4.2679021,4.2678246,4.2677859,4.267912,4.267912,4.268022,4.267896,4.2678271,4.2679109,4.2678828,4.2678973,4.2679121,4.2680605,4.2680914,4.2681854,4.2681,4.2681824,4.2683496
122,2.3489885,2.3490587,2.3490849,2.4461127,3.2931023,3.3028201,3.2958603,3.2957175,3.2956796,3.2961707,3.2963997,3.2963033,3.2963197,3.2964247,3.2964038,3.2963931,3.2964946,3.2965761,3.2966765,3.2965776,3.2963992,3.2963307,3.2964172,3.2963885,3.2964349,3.2964854,3.2965387,3.2966148,3.2965596,3.2966284,3.2965685,3.296506,3.2965421,3.2964384,3.2966464,3.2967024,3.2965434,3.29647,3.2965822,3.2967072,3.2966673,3.2958852,3.0362479,2.8806096,2.8816907,2.8817693,3.087274,3.3366356,3.3367148,3.3366118,3.3364757,3.3360191,3.3359764,3.3361058,3.3360741,3.3364952,3.3364932,3.3365248,3.3365945,3.3367503,3.3367372,3.3367601,3.3366559,3.3494118,3.7238109,3.7308299,3.7323952,3.7323126,3.732243,3.7323535,3.7323392,3.7322523,3.732283,3.7322372,3.732267,3.7324117,3.7323285,3.7324228,3.7323309,3.7323972,3.7323485,3.7324323,3.7324323,3.7323395,3.7323936,3.7323967,3.7325363,3.7325276,3.7325058,3.7322939,3.7322688,3.8683548,3.9006288,3.9011241,3.9012709,3.9011343,3.9010893,3.9010628,3.9010887,3.901261,3.901425,3.9012689,3.9012941,3.9012454,3.9012457,3.9013235,3.9013361,3.9013594,3.9012854,3.9012686,3.9011226,3.8947144,3.525955,3.442247,3.4423695
